id,created_at,favorites,retweets,retweeted,source,text
856323268839698432,2017-04-24 01:45:51,0,21,False,Twitter for Android,"RT @LibertyLynx: European Elites: Vicious in Victory, Bitter in Defeat https://t.co/zzP59lvX4v via @streetwiseprof https://t.co/yPFlg0L6yx"
856323246991560704,2017-04-24 01:45:46,0,3,False,Twitter for Android,RT @Smaulgld: India #Gold Imports Surge https://t.co/vEa7TdX1yc
856323223339880449,2017-04-24 01:45:40,0,58,False,Twitter for Android,"RT @zerohedge: Trump: If The DOJ Wants To Arrest Assange, ""It's OK With Me"" https://t.co/W8Z877M9O3"
856323200946499584,2017-04-24 01:45:35,0,103,False,Twitter for Android,RT @PatrickRuffini: The results in Paris. https://t.co/eSvJfkzwlE
856323160785989632,2017-04-24 01:45:25,0,292,False,Twitter for Android,RT @EWErickson: People who believe men can get pregnant marched today in the name of science. 😂😂😂😂😂
856323128380854273,2017-04-24 01:45:18,0,11,False,Twitter for Android,RT @edwardnh: 1. Hollande made a lot of promises about jobs when running in 2012. He ran into the Eurozone stability and growth pact buzz s…
856323085477310464,2017-04-24 01:45:07,0,5,False,Twitter for Android,"RT @edwardnh: Mountebourg had to step down for being anti austerity: ""Germany is trapped in an austerity policy that it has imposed across…"
856323083816378369,2017-04-24 01:45:07,0,7416,False,Twitter for Android,RT @Nigel_Farage: Macron speaking with EU flag behind him. Says it all.
856322956292706306,2017-04-24 01:44:37,0,533,False,Twitter for Android,RT @Reuters: Trump condemns anti-Semitism on Israel's Holocaust Remembrance Day https://t.co/DgjS8emrD5 https://t.co/sQqmctsNlD
856322956145954816,2017-04-24 01:44:37,0,1,False,Twitter for Android,"RT @DailyFXTeam: Asian Equities Update: Nikkei 225 18868.07 (+1.31%), Hang Seng 24042.11 (-0.06%), CSI 300 3466.09 (+0.13%) [delayed]"
856322953021149185,2017-04-24 01:44:36,0,114,False,Twitter for Android,"RT @thehill: Trump won't fire Spicer because ""the guy gets great ratings"": report https://t.co/ALEMJ3ZwhA https://t.co/E6JtbfD4M7"
856322953012760576,2017-04-24 01:44:36,0,8,False,Twitter for Android,RT @LiveSquawk: S.Korea in talks with US to hold joint drills with US Navy Carl Vinson strike group --Rtrs
856322457195753475,2017-04-24 01:42:38,0,18,False,Twitter for Android,"RT @besok_s: *-* #Mesopotamia *-* Plaque depicting a pair of Bulls , Old #Babylonian Period 2nd Millennium B.C . Israel Jerusalem Museum. h…"
856322428741591044,2017-04-24 01:42:31,0,19,False,Twitter for Android,"RT @besok_s: Ancient #Palestine  Kernos Ring , gazelle head , two jars , two pomegranates , two doves , drink from the cup .Bronze Age Megi…"
856322375020883969,2017-04-24 01:42:18,0,67,False,Twitter for Android,RT @besok_s: Ancient #Palestine . The  Game Board of Kings .Ivory inlaid  Late Bronze Age 13th Century B.C . #Megiddo #Palestine https://t.…
856322289192886274,2017-04-24 01:41:58,0,29,False,Twitter for Android,"RT @besok_s: *-* #Greek *-* Glass  situla with silver handles , #Greek late classical  4th 3rd Century B.C @metmuseum https://t.co/MWS2b8ei…"
856322252635344896,2017-04-24 01:41:49,0,20,False,Twitter for Android,RT @besok_s: *-* #Grrek *-* Boeotian . Proto Aryballe ovoid to collar - shaped head Recent Proto 630 Century B.C . #Thebes @MuseeLouvre htt…
856322213515022341,2017-04-24 01:41:40,0,23,False,Twitter for Android,"RT @besok_s: #Greek Votive relief depicting #Aphrodite riding a goat , from the sanctuary of Isis , a votive to the statue of #Aphrodite Hy…"
856267515575627776,2017-04-23 22:04:19,0,12,False,Twitter for Android,"RT @GearBooks: #Archaeology.  AD 750.  Limestone relief with Enthroned Mayan Ruler, probably the lintel of a doorway. https://t.co/pUER5t7w…"
856267311220764672,2017-04-23 22:03:30,0,16,False,Twitter for Android,"RT @PerakTourism: Gunung Lang is one of the many limestone mountains in the state of Perak, #Malaysia, particularly in Lembah Kinta. 

#Vis…"
856267309710811136,2017-04-23 22:03:29,0,6,False,Twitter for Android,RT @LimestoneSaints: WLAX: Seniors @jayyylen &amp; @sydneyytweeter talk about the 18-3 win over Erskine! #LimestONEnation https://t.co/kX8VQVZd…
856267272251478020,2017-04-23 22:03:21,0,22,False,Twitter for Android,"RT @BritGeoSurvey: Another great English #geology site for #stgeorgesday This one is of the stunning limestone pavement at Holmepark Fell,…"
856267272238837762,2017-04-23 22:03:21,0,5,False,Twitter for Android,"RT @brah_mos: #Islamic JIHADI WEBSITES of PAKISTAN are using services of 2 #USA based Cos-

1.CLOUDFLARE

2.LIMESTONE NETWORKS
cc @realDona…"
856267068005658624,2017-04-23 22:02:32,0,11,False,Twitter for Android,RT @TEP_Ltd: A trip to Loggerheads Country Park with the Liverpool Botanical Society this weekend revealed some wonderful limestone flora #…
856267067993059329,2017-04-23 22:02:32,0,10,False,Twitter for Android,"RT @KieronHuston: Early forgot-me-not in a limestone quarry Derbyshire #wildflowerhour growing with cornsalad, sandworts and rue-lvd saxifr…"
856266855144665088,2017-04-23 22:01:41,0,19,False,Twitter for Android,RT @tmuchies: Thrilled to announce that I will be continuing my academic and field hockey careers at Limestone College! #limestONEnation #g…
856265272222789632,2017-04-23 21:55:24,0,18,False,Twitter for Android,"RT @almaobs: #ThingsIAdmire Lore and Otto rest as they await their next mission!: Transporting antennas📡 at 5,000masl. Photo by @_ansack #Y…"
856265197216030721,2017-04-23 21:55:06,0,17,False,Twitter for Android,"RT @Rainmaker1973: 45 years ago #Today (EDT), John Young &amp; Charlie Duke left the #Moon after 3 successful EVAs https://t.co/lKdR4E6vko #45Y…"
856265169130975233,2017-04-23 21:54:59,0,15,False,Twitter for Android,"RT @Rainmaker1973: As the US House voted the Space Shuttle's budget, John Young, future STS-1 commander, was here, on the #Moon: #Apollo16…"
856265114797953030,2017-04-23 21:54:46,0,105,False,Twitter for Android,RT @Rainmaker1973: The 'flight' of the mobula ray is made to attract a mate: pure beauty at the origins of life https://t.co/NINJmk34gw htt…
856264996728303616,2017-04-23 21:54:18,0,12,False,Twitter for Android,"RT @Rainmaker1973: Project #ECHO ad by @NASAJPL in 1960, when @NASA put into space a 100ft sphere to bounce EM signals https://t.co/7ClqPCi…"
856264943225769986,2017-04-23 21:54:05,0,31,False,Twitter for Android,"RT @Rainmaker1973: The impressive outcome of a high-viscosity drop falling into a low-viscosity fluid
#SundayScience https://t.co/T0Nb4QvkWu"
856264903342075905,2017-04-23 21:53:56,0,103,False,Twitter for Android,RT @Rainmaker1973: Curie point is the temperature at which certain materials lose their magnetism: an engine can work on this principle htt…
856264768138747905,2017-04-23 21:53:24,0,12,False,Twitter for Android,RT @Rainmaker1973: Oxygen &amp; other chemical elements have paremagnetic properties which show peculiar behaviors https://t.co/4ovRTDVmO9 http…
856264739390935040,2017-04-23 21:53:17,0,49,False,Twitter for Android,RT @Rainmaker1973: A very brilliant visual demonstration of the Viviani's theorem https://t.co/JBvG2omn8O https://t.co/QPYLoKFCu4
856264639822344192,2017-04-23 21:52:53,0,5,False,Twitter for Android,RT @HandelsblattGE: Germany's current-account deficit is controversial. @c_cermak explains why #HandelsblattExplains https://t.co/CYGqXCnBlV
856264597313130497,2017-04-23 21:52:43,0,5,False,Twitter for Android,RT @HandelsblattGE: Wolfgang Schäuble is a soulful man with a terrible job today: to defend Germany's trade surplus in Washington https://t…
856264541319163904,2017-04-23 21:52:29,0,2,False,Twitter for Android,RT @RolandBerger: Our expert Rahul Gangal discusses foreign direct #investment in #India's #defense #sector https://t.co/JzXe0a2jRR
856264529226944512,2017-04-23 21:52:27,0,3,False,Twitter for Android,RT @Lauperrard: Conference sur la Transformation du Tourisme à #Paris actuellement chez @RolandBerger https://t.co/GnhVOBDiyH
856264510251970561,2017-04-23 21:52:22,0,4,False,Twitter for Android,"RT @RolandBerger: ""Digital forces are transforming not only business models but also society."" @leutiger talks mobility platforms today at…"
856264474961096705,2017-04-23 21:52:14,0,3,False,Twitter for Android,"RT @Vizions2017: ""The role of Mobility Platform"" talk happening now at#Vizions2017 #mainstage Daniel Breves, @RolandBerger, @leutiger, @tra…"
856264290990530561,2017-04-23 21:51:30,0,11,False,Twitter for Android,"RT @RolandBerger: ""A united #Europe is the best way to deal with an uncertain future."" Our CEO @CEBouee writes for @HandelsblattGE https://…"
856264231515291649,2017-04-23 21:51:16,0,2,False,Twitter for Android,RT @HandelsblattGE: Elmgreen &amp; Dragset's latest installation depicts plight of fictional Brexit refugees https://t.co/QTmrVepvIo
856264201588887553,2017-04-23 21:51:08,0,6,False,Twitter for Android,RT @HandelsblattGE: Poland is Eastern Europe’s great success story https://t.co/u9OGFxiHfv
856264185348534272,2017-04-23 21:51:05,0,7,False,Twitter for Android,RT @HandelsblattGE: EXCLUSIVE: Finance Ministry pushes EU to toughen Brexit stance https://t.co/RGjGCcRWoV
856264107263242240,2017-04-23 21:50:46,0,8,False,Twitter for Android,"RT @HandelsblattGE: Berlin could end up with a lame duck in Paris. Not ideal, but far better than a self-declared anti-Merkel. https://t.co…"
856264017538670593,2017-04-23 21:50:25,0,19,False,Twitter for Android,RT @Ole_S_Hansen: #Silver hitting a three-month low relative to #gold. A record long and industrial metal weakness weighing on the white me…
856264004624412674,2017-04-23 21:50:21,0,10,False,Twitter for Android,RT @Ole_S_Hansen: #Cocoa climbing back from the abyss. Up 3% today but still in nine-year low territory https://t.co/HVUfdjwsmi
856263991127138304,2017-04-23 21:50:18,0,4,False,Twitter for Android,"RT @Ole_S_Hansen: Leveraged funds cut IMM GBP net-short by 22% in week to April 18, the day the UK election was announced #Forex https://t.…"
856263979773112320,2017-04-23 21:50:16,0,3,False,Twitter for Android,RT @Ole_S_Hansen: Leveraged fund positions in IMM EUR and JPY in week to April 17. Showing a degree of risk adversity of ahead of #frenchel…
856263966691119105,2017-04-23 21:50:12,0,9,False,Twitter for Android,RT @Ole_S_Hansen: Continued fund selling of six #soybean and #grains futures in wk to April 18. The combined net-short reached second highe…
856263954569605120,2017-04-23 21:50:10,0,4,False,Twitter for Android,RT @Ole_S_Hansen: Funds reduced #copper net-long by 29% in wk to April 18. Down 61% from Feb peak and below level seen just before US elect…
856263930930487296,2017-04-23 21:50:04,0,22,False,Twitter for Android,RT @Ole_S_Hansen: Fund long in #gold hit the highest since the US election. Up 15% in wk to April 18 as it again challenged the downtrend f…
856263917227708417,2017-04-23 21:50:01,0,28,False,Twitter for Android,RT @Ole_S_Hansen: Fund positioning as of April 18 in #gold #silver #copper and #platinum https://t.co/wgPzpprIxy
856263898558861314,2017-04-23 21:49:56,0,25,False,Twitter for Android,RT @Ole_S_Hansen: WTI crude #Oil net-long rose for a third week ahead of bearish US inventory last Wednesday. Gross-short down 46% from Mar…
856263884289822723,2017-04-23 21:49:53,0,13,False,Twitter for Android,"RT @vexmark: U.S. crude production has risen by more than 550,000 barrels a day in the 20 weeks since OPEC decided to cut output https://t.…"
856263796037386243,2017-04-23 21:49:32,0,1052,False,Twitter for Android,RT @JavierBlas2: CONFIRMED: UK goes for a full day without burning #coal to generate #electricity for first time in 135 years #climatechang…
856263776269725696,2017-04-23 21:49:27,0,16,False,Twitter for Android,RT @JavierBlas2: US government to reject Exxon's request for #Russia's sanctions waiver https://t.co/Mudq3AkZay via @jcarrollchgo #OOTT #oi…
856263748612378624,2017-04-23 21:49:20,0,28,False,Twitter for Android,"RT @JavierBlas2: According to @NGControlRoom, UK relied on #gas (50.3%), #nuclear (21.2%), #wind (12.2%), imports (8.3%), biomass (6.7%) an…"
856263721844453376,2017-04-23 21:49:14,0,33,False,Twitter for Android,RT @JavierBlas2: The untold geopolitics of the #SaudiArabia and #Russia oil deal via @IgnatiusPost https://t.co/Hw1gbnWDuO #OOTT #OPEC #Ira…
856263685697921024,2017-04-23 21:49:05,0,91,False,Twitter for Android,RT @JavierBlas2: #OPEC's grand plan to tame U.S. #shale has failed https://t.co/K5KSZEgtrr via @bfly @JLeeEnergy #OOTT #oil #permian https:…
856263626105212929,2017-04-23 21:48:51,0,22,False,Twitter for Android,"RT @JKempEnergy: NORTH DAKOTA's oil production rose +53,000 b/d to 1.03 million b/d in Feb (likely the result of better weather but drillin…"
856263606584971265,2017-04-23 21:48:47,0,7,False,Twitter for Android,RT @JKempEnergy: NORTH DAKOTA drilling activity is picking up (see https://t.co/DhE9u5n4XV) https://t.co/4kKhcHiGAV
856263585873448960,2017-04-23 21:48:42,0,7,False,Twitter for Android,RT @Amena__Bakr: #saudi royal decree: 2 months bonus for those fighting in Yemen #economy #policy https://t.co/rwSQuYANz9
856263374174343170,2017-04-23 21:47:51,0,6,False,Twitter for Android,RT @FreepEnt: Tribeca Film Festival premieres short movie on Flint water crisis https://t.co/rxXLd4MaWs @TribecaFilm #Flintwatercrisis
856263343270764545,2017-04-23 21:47:44,0,3,False,Twitter for Android,RT @tompor: What will you tackle at @MImoneySmart Week? One event appeals to women entrepreneurs https://t.co/ak5pkvmago
856263288413454338,2017-04-23 21:47:31,0,2,False,Twitter for Android,"RT @freep: 20 people arrested in Kalamazoo as part of an ""X-train"" crackdown. https://t.co/6wMLYxmaPX"
856263240959111168,2017-04-23 21:47:19,0,4,False,Twitter for Android,RT @freep: Employers are hustling harder to keep their workers happy these days. https://t.co/HGF92JfCcP
856263218527948801,2017-04-23 21:47:14,0,31,False,Twitter for Android,RT @nwarikoo: Sunday morning services at Shrine of the Black Madonna Church in Detroit. 50th anniversary of painting depicting Jesus &amp; moth…
856263179550294017,2017-04-23 21:47:05,0,2,False,Twitter for Android,RT @freep: .@GM plans to launch 10 electric cars in China by 2020. https://t.co/LWXmOqreN5
856263163096043521,2017-04-23 21:47:01,0,4,False,Twitter for Android,"RT @freepsports: QB Dorian Thompson-Robinson is expected to announce his commitment between U-M &amp; UCLA tonight at 10 EST. 
https://t.co/lho…"
856263140111257601,2017-04-23 21:46:55,0,7,False,Twitter for Android,"RT @dandyromain: Jim Harbaugh and his father Jack Harbaugh explain the game of football  to Ade, 31 a refugee from Nigeria at Villa Borghes…"
856263057047203840,2017-04-23 21:46:36,0,4,False,Twitter for Android,RT @freep: From @SHendersonFreep: It's time to play the long game with Detroit schools. https://t.co/1Fat8a0qxW
856262994854117378,2017-04-23 21:46:21,0,2,False,Twitter for Android,"RT @freep: Analysis: A bumpy 100 days for @realDonaldTrump? Just wait for the 1,361 to follow. https://t.co/XjKEr3kD0J"
856262849626296321,2017-04-23 21:45:46,0,4,False,Twitter for Android,RT @MaxWhiteWXYZ: Big shoutout to @justinabss for coming on the #7SportsCave this morning and thanks for the pic! #LGRW #RedWings https://t…
856262829955067905,2017-04-23 21:45:41,0,6,False,Twitter for Android,RT @wxyzdetroit: #BREAKING Police locate and arrest former Michigan State football player Auston Robertson on sexual assault charge. https:…
856262805917491204,2017-04-23 21:45:36,0,3,False,Twitter for Android,"RT @wxyzdetroit: Police: Man exposed, touched himself to teen girls on Lakelands Trail. https://t.co/O10NvSXEb9"
856262667597697025,2017-04-23 21:45:03,0,9,False,Twitter for Android,RT @TheLueCrew: Fox 2 News Anchor @MaurielleFOX2 to speak at Detroit's @NAACP #FightForFreedom dinner tonight at Cobo Hall. @elizabethforma…
856262646282285057,2017-04-23 21:44:58,0,3,False,Twitter for Android,RT @FOX2News: 9:30 on #LetItRip Weekend: Should NFL take a chance on Joe Mixon despite violent past? &amp; is there duty to act if you see a cr…
856262626615152640,2017-04-23 21:44:53,0,4,False,Twitter for Android,RT @mspmetrodet: Received our 100th yearbook at the family celebration yesterday. Great job yearbook committee! Also a familiar face! @AmyA…
856262535502344192,2017-04-23 21:44:31,0,9,False,Twitter for Android,RT @AlArabiya_Eng: #Morocco accuses #Algeria of expelling 55 Syrians across the border https://t.co/4QDjoQiVJc
856262517311623169,2017-04-23 21:44:27,0,9,False,Twitter for Android,RT @AlArabiya_Eng: OPINION: The negative portrayal of Arabs by Hollywood. Columnist Samar Fatany writes:    https://t.co/cNElxUN36Y https:/…
856262495455129602,2017-04-23 21:44:22,0,6,False,Twitter for Android,RT @AlArabiya_Eng: Here’s why billboards of #Egypt’s hottest men are all over Cairo  https://t.co/7MoNnJlMyE https://t.co/tXBfAqfzQ9
856262451112947712,2017-04-23 21:44:11,0,3,False,Twitter for Android,RT @AlArabiya_Eng: #HillaryClinton makes surprise appearance at #TribecaFest https://t.co/zA5ZFsieEB https://t.co/nEyvdVgcPo
856262417017425922,2017-04-23 21:44:03,0,7,False,Twitter for Android,RT @AlArabiya_Eng: #MaryKeitany breaks a #marathon record with 3rd #London win https://t.co/oc34DdOLyo https://t.co/7gcqsTgcdX
856262394179440640,2017-04-23 21:43:58,0,10,False,Twitter for Android,RT @AlArabiya_Eng: #Pentagonchief visits African nation home to key #USbase https://t.co/jJoyhNm9bb https://t.co/Gu5EWKfIjM
856262353641504770,2017-04-23 21:43:48,0,7,False,Twitter for Android,RT @AlArabiya_Eng: #Kuwait court backs government over petrol price hikes https://t.co/Dt7QEwuQeg
856262339104055297,2017-04-23 21:43:44,0,5,False,Twitter for Android,RT @AlArabiya_Eng: #Qatar hunters kidnapped in #Iraq speak of joy at release https://t.co/hg5biV8OLk https://t.co/F3ovfF8ygg
856262322897264640,2017-04-23 21:43:41,0,4,False,Twitter for Android,"RT @AlArabiya_Eng: Restored #Saudi state perks may avert recession, help economic reforms https://t.co/SL9ZByfJfq https://t.co/gNwmF3uwMi"
856262294162067456,2017-04-23 21:43:34,0,12,False,Twitter for Android,"RT @AlArabiya_Eng: This ex-#Saudi minister faces investigation, here's why... Full story here: https://t.co/X3M39PySpW https://t.co/1JlFUUx…"
856262252705574912,2017-04-23 21:43:24,0,8,False,Twitter for Android,RT @AlArabiya_Eng: Al Arabiya’s @Sohaib Cherair is at #Macron’s headquarters where the centrist candidate is expected to speak shortly http…
856262238121979905,2017-04-23 21:43:20,0,13,False,Twitter for Android,RT @AlArabiya_Eng: Dr. Awwad al-Awwad’s rise from #AlHilalFC to #Saudi minister of culture &amp; information https://t.co/AP7NiJktIF https://t.…
856262216630366208,2017-04-23 21:43:15,0,11,False,Twitter for Android,RT @AlArabiya_Eng: Protests in #Istanbul over disputed referendum result https://t.co/XLadu8FgRd https://t.co/U6hMTE2lyr
856262193460989953,2017-04-23 21:43:10,0,19,False,Twitter for Android,RT @AlArabiya_Eng: #Maldives blogger stabbed to death in restive capital  https://t.co/2nNIF68YWX
856262163375292417,2017-04-23 21:43:02,0,7,False,Twitter for Android,RT @AlArabiya_Eng: Emmanuel #Macron: In one year we have changes the face of French politics https://t.co/JHHaihdDCX #FrenchElection https:…
856262137559306242,2017-04-23 21:42:56,0,8,False,Twitter for Android,RT @AlArabiya_Eng: #France’s Emmanuel #Macron: I want to build a majority to govern with new faces https://t.co/JHHaihdDCX https://t.co/6oz…
856262100150366208,2017-04-23 21:42:47,0,9,False,Twitter for Android,RT @AlArabiya_Eng: Late goal by #Messi gives #Barcelona dramatic win over #RealMadrid https://t.co/KJvjPLZmKf #ElClasico https://t.co/D7KBJ…
856262000267145217,2017-04-23 21:42:24,0,8,False,Twitter for Android,RT @LdeRothschild: It is time to give the middle and working class taxpayer a break https://t.co/kyxCekjf3Z
856261977131372546,2017-04-23 21:42:18,0,1330,False,Twitter for Android,"RT @UncleRUSH: ""Working on yourself is not selfish"""
856261962342293504,2017-04-23 21:42:15,0,4,False,Twitter for Android,RT @LdeRothschild: I was honored to be with two great women leading for positive change @McCainInstitute https://t.co/sXH6dBPNoU
856261940003385346,2017-04-23 21:42:09,0,30967,False,Twitter for Android,"RT @Pontifex: Lord, bring healing to our lives, that we may protect the world and not prey on it, that we may sow beauty, not pollution and…"
856261920185364484,2017-04-23 21:42:05,0,1,False,Twitter for Android,RT @LdeRothschild: What a lucky girl!! @linemanrock @LarryFitzgerald is a legend forever;he is as good as he is great ❤️👏 https://t.co/aJbX…
856261905194913793,2017-04-23 21:42:01,0,2,False,Twitter for Android,RT @LdeRothschild: Bravo @LarryFitzgerald and @AZCardinals https://t.co/hMQKQCumeB
856261821703098371,2017-04-23 21:41:41,0,5,False,Twitter for Android,"RT @NAR: G-20 finance chiefs fret over protectionism, seek inclusive growth https://t.co/7owRKjz7pb"
856261809703198720,2017-04-23 21:41:38,0,9,False,Twitter for Android,"RT @NAR: In Bangkok, an increasing number of food trucks are serving up western cuisine.  
https://t.co/LuFlL9rvky"
856261785397153792,2017-04-23 21:41:32,0,3,False,Twitter for Android,RT @NAR: 2017 Shanghai motor show cuts a more modest figure https://t.co/ZG4qxXzRo6
856261764761210880,2017-04-23 21:41:27,0,4,False,Twitter for Android,RT @NAR: Seven-Eleven Japan partners up to deliver the goods https://t.co/lB5GRogZdA
856261743449866240,2017-04-23 21:41:22,0,6,False,Twitter for Android,RT @NAR: Mitsubishi Motors to begin engine production in China https://t.co/OeYu5EIzyF
856261729063497729,2017-04-23 21:41:19,0,2,False,Twitter for Android,RT @NAR: Thomas Mayer: The exchange rate manipulator https://t.co/LvvDEdEfDL
856261715129925632,2017-04-23 21:41:16,0,6,False,Twitter for Android,"RT @NAR: Sichuan, Hubei, Henan, Shaanxi, Liaoning, Zhejiang and Chongqing.
https://t.co/uRQ531WZMM"
856261686357000192,2017-04-23 21:41:09,0,3,False,Twitter for Android,RT @NAR: Interview: Honda embraces open innovation to avoid complacency trap: CEO https://t.co/GoHPQM4ccg https://t.co/JGwKgwMNz2
856261656632057856,2017-04-23 21:41:02,0,4,False,Twitter for Android,RT @NAR: Asia's venture capital firms learn Silicon Valley tricks https://t.co/qmG1LLNNH2
856261636595777536,2017-04-23 21:40:57,0,10,False,Twitter for Android,RT @NAR: North Korea soccer profile rising despite sanctions https://t.co/8nexDhXTGp
856261609156685824,2017-04-23 21:40:50,0,6,False,Twitter for Android,"RT @NAR: 96 of 140 tasks in the food industry can be automated.
https://t.co/vAYfnDs8JI"
856261594535350273,2017-04-23 21:40:47,0,5,False,Twitter for Android,RT @NAR: Japan's solar panel makers cut output as clouds gather https://t.co/LeM0wrfPyp https://t.co/c788OW0Pcp
856261571307286528,2017-04-23 21:40:41,0,3,False,Twitter for Android,RT @NAR: Kunda Dixit: Nepal feels both geopolitical and geotectonic squeeze https://t.co/58srITzjWn
856261538461700098,2017-04-23 21:40:33,0,7,False,Twitter for Android,RT @NAR: Japan to propel private sector's liftoff into space  https://t.co/TjhtT9dMDY
856261515300798464,2017-04-23 21:40:28,0,2,False,Twitter for Android,RT @NAR: Mitsubishi Heavy doubling down on Areva with fresh investment https://t.co/v7GF2DT7QY https://t.co/dYqvy6gcuy
856261500989820937,2017-04-23 21:40:25,0,2,False,Twitter for Android,RT @NAR: Japan looks to AI to simplify patent screening https://t.co/4DAEOVKjxr
856261487601606656,2017-04-23 21:40:21,0,6,False,Twitter for Android,RT @NAR: France's next leader: centrist Macron vs. far-right Le Pen  https://t.co/iplVtGUQDn https://t.co/5esLzMtIFN
856261381674455040,2017-04-23 21:39:56,0,7,False,Twitter for Android,"RT @DrPippaM: OBOR, String of Pearls: New Silk Road - I described it as the new Great Game in Signals https://t.co/aKRO4fU9dE https://t.co/…"
856261366172221441,2017-04-23 21:39:52,0,15,False,Twitter for Android,RT @DrPippaM: Economics is not a club. It's a Priesthood. The liturgy is conducted in math partly to exclude politicians &amp; the public from…
856261059509932036,2017-04-23 21:38:39,0,2,False,Twitter for Android,RT @wangxiangweihk: Congrats to my colleagues: SCMP wins top media awards.  https://t.co/kS5GhXsIQr
856261028644106240,2017-04-23 21:38:32,0,1,False,Twitter for Android,"RT @wangxiangweihk: In China, rural rich get richer and poor get poorer, impacting grand goal to get rid of poverty by 2020 https://t.co/e0…"
856260993982373888,2017-04-23 21:38:24,0,6,False,Twitter for Android,RT @wangxiangweihk: China plans world’s biggest national park on Tibetan plateau https://t.co/L7MBLVcgGq
856260973069565953,2017-04-23 21:38:19,0,2,False,Twitter for Android,"RT @wangxiangweihk: Now not the time for Hong Kong electoral reform, says Beijing https://t.co/QVjI7pzgAF"
856260897106427904,2017-04-23 21:38:01,0,15,False,Twitter for Android,"RT @wangxiangweihk: My column on why China must team up with US to take decisive actions on North Korea, given its own nuke history.  https…"
856260839611011076,2017-04-23 21:37:47,0,1,False,Twitter for Android,RT @aseanstrategic: Today's ASEAN Strategic Daily is out - at https://t.co/EKa5x9z44P.  Stories via @AsiaMattersEWC @NinaHachigian #thailand
856260802248048640,2017-04-23 21:37:38,0,1,False,Twitter for Android,RT @aseanstrategic: Today's ASEAN Strategic Daily is out - at https://t.co/EKa5x9z44P.  Stories via @yseali @PATA_HQ #donaldtrump
856260723453906944,2017-04-23 21:37:19,0,27,False,Twitter for Android,"RT @XHSports: A journey through 1,000 years of history: Tens of thousands join int'l half #marathon in #Yangzhou, China https://t.co/wo8rGJ…"
856260699861004298,2017-04-23 21:37:14,0,90,False,Twitter for Android,"RT @XHNews: ""If you want to get rich, build railway first"" - Lao official lauds #BeltandRoad, China-Laos railway project https://t.co/kdalg…"
856260678293876736,2017-04-23 21:37:08,0,73,False,Twitter for Android,"RT @XHNews: So poor little animals! Birds died from hitting glass buildings are exhibited on a show in a museum in #Toronto, #Canada https:…"
856260652347863040,2017-04-23 21:37:02,0,50,False,Twitter for Android,RT @XHNews: Go snorkeling &amp; fishing at the same time! Fishermen on Zhaoshu island keep tradition alive https://t.co/IErl8qVRY8 https://t.co…
856260614183956480,2017-04-23 21:36:53,0,14,False,Twitter for Android,"RT @XHSports: Bayern Munich title charge is slowed by another league draw, with the team twice coming from behind against Mainz to recover…"
856260594403618817,2017-04-23 21:36:48,0,48,False,Twitter for Android,RT @XHNews: TripAdvisor delivers 2017 World's Best Destination Award to Indonesia's resort island of #Bali https://t.co/bznrmzri28 https://…
856260561964851200,2017-04-23 21:36:41,0,103,False,Twitter for Android,RT @XHSports: It’s the ideal time to fly a kite. Which one do you like best https://t.co/ihjqp1feDV
856260561943883778,2017-04-23 21:36:41,0,147,False,Twitter for Android,"RT @XHNews: Aerial view of bullet #trains at high-speed train maintenance center in Nanning, Guangxi https://t.co/Ee6DvAZFRe"
856260527772889092,2017-04-23 21:36:33,0,176,False,Twitter for Android,"RT @XHNews: An ancient pagoda body has been returned to Taiyuan, 19 years after it was stolen and taken out of the mainland https://t.co/RQ…"
856260491475382273,2017-04-23 21:36:24,0,228,False,Twitter for Android,RT @XHNews: Adding a pinch of #magic to your decor? Dreamy fairy lights draw attention at int'l tech fair in Shanghai https://t.co/iDqNoo2o…
856260474291331074,2017-04-23 21:36:20,0,123,False,Twitter for Android,"RT @XHNews: China's #BeltandRoad Initiative is a great investment opportunity for Ulan Bator, says the city's mayor. #SilkRoad https://t.co…"
856260463075749890,2017-04-23 21:36:17,0,91,False,Twitter for Android,"RT @XHSports: Nature, challenge and risk involved. These are reasons why more and more Chinese people get addicted to climbing https://t.co…"
856260435733082113,2017-04-23 21:36:11,0,67,False,Twitter for Android,RT @XHNews: Chinese listed banks face profitability pressure from the country's slowing economic growth: Moody's https://t.co/stYoZD3h9N ht…
856260398680506368,2017-04-23 21:36:02,0,113,False,Twitter for Android,RT @XHNews: 2300-year-old Chinese bamboo slips recognized by #GuinnessWorldRecords @GWR as oldest decimal calculation tool https://t.co/nft…
856260373493796865,2017-04-23 21:35:56,0,110,False,Twitter for Android,"RT @XHNews: Full eyes of green! Aerial photos show the picturesque scenery of tea garden in Tianba Village, Lichuan City of C China's #Hube…"
856260338152603648,2017-04-23 21:35:47,0,101,False,Twitter for Android,RT @XHNews: China has financed nearly 100 projects in Kenya.  Food stuffs worth 22 mln USD for drought relief on the way https://t.co/uMJko…
856260314656116738,2017-04-23 21:35:42,0,64,False,Twitter for Android,"RT @XHNews: “China has stood with people of South Sudan,"" a #SouthSudan official hails China's support since 2011 independence https://t.co…"
856260271320559621,2017-04-23 21:35:31,0,43,False,Twitter for Android,"RT @XHNews: On ancient route linking Southeast Asian countries, a symbolic vovage by COSCO vessel #BeltandRoadInitiative https://t.co/5iIKE…"
